"X1","X2"
"Gigi D'Alessio","Marco Masini"
"Gigi D'Alessio","Ron"
"Gigi D'Alessio","Briga"
"Gigi D'Alessio","Dodi Battaglia"
"Gigi D'Alessio","Mr.Hyde"
"Gigi D'Alessio","Ricky Santoro"
"Gigi D'Alessio","Vincenzo Bles"
"Gigi D'Alessio","Rosario Miraggio"
"Gigi D'Alessio","Sal Da Vinci"
"Gigi D'Alessio","Sal Da Vinci"
"Gigi D'Alessio","Franco De Vita"
"Gigi D'Alessio","Claudio Baglioni"
"Gigi D'Alessio","Anna Tatangelo"
"Gigi D'Alessio","Iro"
"Gigi D'Alessio","Various Artists"
"Gabry Ponte","David Guetta"
"Gabry Ponte","Ofenbach"
"Gabry Ponte","David Guetta"
"Gabry Ponte","David Guetta"
"Gabry Ponte","David Guetta"
"Gabry Ponte","David Guetta"
"Gabry Ponte","Spinnin' Sessions"
"Gabry Ponte","Afrojack"
"Gabry Ponte","Steve Aoki"
"Gabry Ponte","A'n'n'"
"Gabry Ponte","Timmy Trumpet"
"Gabry Ponte","LIZOT"
"Gabry Ponte","Maggie Lindemann"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","Shiva"
"Gabry Ponte","Various Artists"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","Jacopo Et"
"Gabry Ponte","M¥SS KETA"
"Gabry Ponte","Cristina D'Avena"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","Francesco Gabbani"
"Gabry Ponte","Various Artists"
"Gabry Ponte","Elisa"
"Gabry Ponte","Various Artists"
"Gabry Ponte","Brooklyn Bounce"
"Gabry Ponte","Alexandra Stan"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Edward Maya"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Prezioso"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Hellen"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Francesco De Gregori","Edoardo De Angelis"
"Francesco De Gregori","Tricarico"
"Francesco De Gregori","Tricarico"
"Francesco De Gregori","Giancarlo Romani"
"Francesco De Gregori","Mimmo Locasciulli"
"Francesco De Gregori","Antonello Venditti"
"Francesco De Gregori","Elisa"
"Francesco De Gregori","Lucio Dalla"
"Francesco De Gregori","Tricarico"
"Francesco De Gregori","Elisa"
"Francesco De Gregori","Lucio Dalla"
"Francesco De Gregori","Paolo Conte"
"Francesco De Gregori","Fausto Leali"
"Francesco De Gregori","Enzo Avitabile"
"Francesco De Gregori","Mimmo Locasciulli"
"Francesco De Gregori","Ambrogio Sparagna"
"Francesco De Gregori","Luca Barbarossa"
"Francesco De Gregori","Nicola Piovani"
"Francesco De Gregori","Lucio Dalla"
"Francesco De Gregori","Fiorella Mannoia"
"Francesco De Gregori","Original Soundtrack"
"Francesco De Gregori","Fiorella Mannoia"
"Francesco De Gregori","Lucio Dalla"
"Claudio Baglioni","Oliver Onions"
"Claudio Baglioni","Mango"
"Claudio Baglioni","Filippa Giordano"
"Claudio Baglioni","Mario Santani"
"Claudio Baglioni","Ornella Vanoni"
"Claudio Baglioni","Fausto Leali"
"Claudio Baglioni","Stefano Di Battista"
"Claudio Baglioni","Fiorella Mannoia"
"Claudio Baglioni","Lando Fiorini"
"Claudio Baglioni","Ornella Vanoni"
"Claudio Baglioni","Mango"
"Rino Gaetano","Artù"
"Rino Gaetano","Artù"
"Rino Gaetano","CiaoRino"
"Rino Gaetano","Riccardo Cocciante"
"Rino Gaetano","Riccardo Cocciante"
"Renato Zero","Ornella Vanoni"
"Renato Zero","Vincenzo Incenzo"
"Renato Zero","Sal Da Vinci"
"Renato Zero","Enzo Avitabile"
"Renato Zero","Ivan Graziani"
"Renato Zero","Gerardina Trovato"
"Renato Zero","Loredana Bertè"
"Renato Zero","Basi Karaoke"
"Renato Zero","Jasmine"
"Renato Zero","Massimo Di Cataldo"
"Renato Zero","Mina"
"Noemi","M¥SS KETA"
"Noemi","Breno"
"Noemi","LAX"
"Noemi","Inoki"
"Noemi","k·now·ledge"
"Noemi","Cast - Princess"
"Noemi","Inoki"
"Noemi","G_safe"
"Noemi","Flavio Ghetto Eden"
"Noemi","Cristina D'Avena"
"Noemi","Matt Shadow"
"Noemi","J-AX"
"Noemi","Cristina D'Avena"
"Noemi","Syria"
"Noemi","Loredana Bertè"
"Noemi","Fedez"
"Noemi","Fedez"
"Noemi","Davide Messina"
"Noemi","David Mark"
"Noemi","Stadio"
"Noemi","Respeto Mutuo"
"Noemi","Stadio"
"Noemi","Neri Per Caso"
"Noemi","Fiorella Mannoia"
"Noemi","Claudio Baglioni"
"Mina","J.Becker"
"Mina","Jewel"
"Mina","Reilly and Bolland"
"Mina","Reilly and Bolland"
"Mina","Golden Crew"
"Mina","LL Works"
"Mina","AMARETTO"
"Mina","Black Duke"
"Mina","Rayan"
"Mina","Piero Piccioni"
"Mina","DJ DJAM"
"Mina","Erhan"
"Mina","Charlie Chen"
"Mina","Mestre Luiz Paixão"
"Mina","Â.M.IOR"
"Mina","Okami"
"Mina","FLAKKA"
"Mina","Brother Zeus"
"Mina","Gryphon"
"Mina","Astor Piazzolla"
"Mina","J1NE"
"Mina","Hustlin"
"Mina","Kip The Bear"
"Mina","Â.M.IOR"
"Mina","Â.M.IOR"
"Mina","Big abz"
"Mina","Beofficial"
"Mina","Monica Naranjo"
"Mina","Monica Naranjo"
"Mina","defbymisadventure"
"Mina","Shaun Dean"
"Mina","MGPjr"
"Mina","Metra"
"Mina","Grupo Firmez"
"Mina","Erfan"
"Mina","Sequence 2"
"Mina","Peppe"
"Mina","Monica Naranjo"
"Mina","Mina con il Quintetto"
"Mina","Kumar"
"Mina","Alberto Iglesias"
"Mina","Mondo Marcio"
"Mina","Mondo Marcio"
"Mina","La Otredad"
"Mina","Evelyne Gallet"
"Mina","Boucan Sound System"
"Mina","Kit Moro"
"Mina","Momo Novus"
"Mina","Pino Daniele"
"Mina","Ferry Corsten's Countdown"
"Mina","Ornella Vanoni"
"Mina","Dejan Milicevic"
"Mina","Samito"
"Mina","Trekkah"
"Mina","Fausto Leali"
"Mina","Piero Piccioni"
"Mina","Tullio De Piscopo"
"Mina","Sofa Sounds"
"Mina","Alfredo Golino"
"Mina","Joan Manuel Serrat"
"Mina","Riccardo Cocciante"
"Mina","Josiah Freebourne"
"Mina","Lelio Luttazzi"
"Mina","DJ Onofri"
"Mina","ZANGRENEGRA"
"Mina","Baby Gate"
"Mina","John O'Callaghan"
"Mina","John O'Callaghan"
"Mina","Saleem Razvi"
"Mina","Luke Bond"
"Mina","Andy Sutton"
"Mina","Saleem Razvi"
"Mina","Roberto Vecchioni"
"Mina","Pino Daniele"
"Mina","Spaceship"
"Mina","King Lowkey Tha Bread Winner"
"Mina","Niccolò Fabi"
"Mina","Claudio Baglioni"
"Mina","Giorgia"
"Mina","Ornella Vanoni"
"Mina","BBoyKonsian"
"Mina","Giorgia"
"Mina","Lefunken"
"Mina","Riccardo Cocciante"
"Mina","Monica Naranjo"
"Mina","Renato Zero"
"Mina","MINACELENTANO"
"Mina","Piero Piccioni"
"Mina","Monica Naranjo"
"Il Tre","Briga"
"Il Tre","JUNIOR CALLY"
"Il Tre","JUNIOR CALLY"
"Il Tre","Real Talk"
"Il Tre","Ozymandias"
"Il Tre","ZO"
"Il Tre","ZO"
"Il Tre","Tucano"
"Adriano Celentano","Anita Traversi"
"Adriano Celentano","Adriano Celentano & Friends"
"Adriano Celentano","Adriano Celentano & Friends"
"Adriano Celentano","Poi Poi"
"Adriano Celentano","Fiorella Mannoia"
"Adriano Celentano","DJ Onofri"
"Adriano Celentano","Claudia Mori"
"Giorgia","Alan Soul"
"Giorgia","Elisa"
"Giorgia","CanovA"
"Giorgia","Elisa"
"Giorgia","Mara Sattei"
"Giorgia","Michele Frà"
"Giorgia","LuMo"
"Giorgia","Dita Nurdian"
"Giorgia","Gemitaiz"
"Giorgia","Massimo Leoni"
"Giorgia","Steve Shoes"
"Giorgia","Mother"
"Giorgia","Dita Nurdian"
"Giorgia","Pino Daniele"
"Giorgia","Elisa"
"Giorgia","Andrea Bocelli"
"Giorgia","Enzo Avitabile"
"Giorgia","Nicola Piovani"
"Giorgia","Olly Murs"
"Giorgia","Eros Ramazzotti"
"Giorgia","Name and Numbers"
"Giorgia","Mina"
"Giorgia","Claudio Baglioni"
"Giorgia","Gianna Nannini"
"Giorgia","Elisa"
"Giorgia","Frankie HI-NRG MC"
"Giorgia","Elio e le Storie Tese"
"Giorgia","I Grandi Successi della TV - Vol. 2"
"Giorgia","Emanuel Lo"
"Giorgia","Pino Daniele"
"Giorgia","Jimmy"
"Giorgia","Andrea Bocelli"
"Giorgia","Andrea Bocelli"
"DJ Matrix","Cristina D'Avena"
"DJ Matrix","Various Artists"
"DJ Matrix","Music Domi"
"DJ Matrix","Alien Cut"
"DJ Matrix","Ludwig"
"DJ Matrix","Radia"
"DJ Matrix","Shade"
"DJ Matrix","Giorgio Vanni"
"DJ Matrix","iPantellas"
"DJ Matrix","iPantellas"
"DJ Matrix","Carolina Marquez"
"DJ Matrix","Gabry Ponte"
"DJ Matrix","Gabry Ponte"
"DJ Matrix","Stefano Mattara"
"DJ Matrix","Gli Autogol"
"DJ Matrix","Dj Matrix & Matt Joe"
"Elettra Lamborghini","Cristina D'Avena"
"Random","Blind"
"Random","Stanzzi"
"Random","Briga"
"Random","VillaBanks"
"Random","VillaBanks"
"Random","DJ Gengis"
"Random","VillaBanks"
"Random","VillaBanks"
"Random","Federica Carta"
"Random","Nashley"
"Aka 7even","Lele Blade"
"Aka 7even","Yoseba"
"Fabrizio Moro","Marco Masini"
"Fabrizio Moro","Ermal Meta"
"Fabrizio Moro","Cristina D'Avena"
"Fabrizio Moro","Cristina D'Avena"
"Fabrizio Moro","Ermal Meta"
"Fabrizio Moro","Rino Gaetano"
"Fabrizio Moro","Gianluca Grignani"
"Fabrizio Moro","KuTso"
"Fabrizio Moro","Stadio"
"Baby K","King Mysteriius"
"Baby K","Yns Corey"
"Baby K","Lil scoop"
"Baby K","DA WINDYCITY HUSTLA"
"Baby K","A Moneyy"
"Baby K","Kazziii"
"Baby K","Nttp Lucre"
"Baby K","Lil scoop"
"Baby K","KHunxho"
"Baby K","Rage.Rage"
"Baby K","MG Kam"
"Baby K","Francesco Bianconi"
"Baby K","Francesco Bianconi"
"Baby K","Melly FTF"
"Baby K","Guè"
"Baby K","Bandman"
"Baby K","Burna Bandz"
"Baby K","Cookie"
"Baby K","SackLife PG"
"Baby K","Nayborhood Barbie"
"Baby K","Cam ComeUp"
"Baby K","Burna Bandz"
"Baby K","Sad Goldo"
"Baby K","Melly FTF"
"Baby K","Shawn Legacy"
"Baby K","Antonello Venditti"
"Baby K","Cookie"
"Baby K","Fred De Palma"
"Baby K","Baby Jo"
"Baby K","PrettyBoy Floyd"
"Baby K","605 Mike"
"Baby K","Various Artists"
"Baby K","Mi Nombre KV"
"Baby K","Mi Nombre KV"
"Baby K","Cristina D'Avena"
"Baby K","Cam ComeUp"
"Baby K","Trwubblenaut"
"Baby K","Wsg Bman"
"Baby K","Wsg Bman"
"Baby K","Caneda"
"Baby K","Cristina D'Avena"
"Baby K","Luchè"
"Baby K","Major Lazer"
"Baby K","Giusy Ferreri"
"Baby K","Manuel Rotondo"
"Baby K","Two Fingerz"
"Baby K","Bizniz"
"Baby K","883"
"Baby K","Nex Cassel"
"Baby K","Bassi Maestro"
"Baby K","Lamiss"
"Baby K","Guè"
"Baby K","James Cella"
"Baby K","Amir Issaa"
"Baby K","Amir Issaa"
"Max Pezzali","J-AX"
"Max Pezzali","DPCM Squad"
"Max Pezzali","J-AX"
"Max Pezzali","Cristina D'Avena"
"Max Pezzali","Cristina D'Avena"
"Max Pezzali","Benji & Fede"
"Max Pezzali","J-AX"
"Max Pezzali","Emis Killa"
"Max Pezzali","Dargen D'Amico"
"Max Pezzali","883"
"Max Pezzali","Two Fingerz"
"Max Pezzali","Club Dogo"
"Max Pezzali","Flaminio Maphia"
"Max Pezzali","Dari"
"Max Pezzali","Flaminio Maphia"
"Max Pezzali","Flaminio Maphia"
"Max Pezzali","Edoardo Bennato"
"Max Pezzali","883"
"Max Pezzali","Fiorello"
"Max Pezzali","883"
"Emma","Antoine Houben"
"Emma","Meg"
"Emma","LONELYBENJAMIN"
"Emma","Elfas Aluda"
"Emma","Sadboyoxy"
"Emma","BLUE PUPT"
"Emma","Satareixas"
"Emma","Yomzy Kid"
"Emma","Michael Steele"
"Emma","Lil May"
"Emma","El Kami"
"Emma","Lil May"
"Emma","VI Lustrum"
"Emma","Wise kid samburudollar"
"Emma","Wise kid samburudollar"
"Emma","J.hoon"
"Emma","RETALL"
"Emma","Peso"
"Emma","Los Consagra2"
"Emma","Gyros & the Pittas"
"Emma","Featbeat"
"Emma","Tom Faia & Kate Miller"
"Emma","Gianni Bismark"
"Emma","Antonino"
"Emma","Chopstick Dubplate"
"Emma","J.hoon"
"Emma","Chopstick Dubplate"
"Emma","Ruke Gure"
"Emma","Air Lainz"
"Emma","Ben Wide"
"Emma","Francesco Guccini"
"Emma","Gianni Bismark"
"Emma","Gianni Bismark"
"Emma","THE VLOON STUDIO"
"Emma","Rota"
"Emma","THE VLOON STUDIO"
"Emma","Jhay-know"
"Emma","Yung Add"
"Emma","Sinvergüenza"
"Emma","Neko"
"Emma","J.hoon"
"Emma","Sticky La Fourgonnette"
"Emma","J.hoon"
"Emma","Trizona"
"Emma","Scary the Band"
"Emma","Scary the Band"
"Emma","Roberto Casalino"
"Emma","Scary the Band"
"Emma","Cristina D'Avena"
"Emma","Cristina D'Avena"
"Emma","Syria"
"Emma","Alvaro Soler"
"Emma","Loredana Bertè"
"Emma","Briga"
"Emma","Various Artists"
"Emma","Don Joe"
"Emma","David Bisbal"
"Emma","Modà"
"Emma","David Bisbal"
"Emma","Bundamove"
"Shade","Toonbear"
"Shade","21Morale"
"Shade","Biondo"
"Shade","DRG"
"Shade","adhd"
"Shade","Blue Virus"
"Shade","Big Sparkk"
"Shade","Riad Abu"
"Shade","Jangy Leeon"
"Shade","Tommy Zen"
"Shade","Biondo"
"Shade","Greenhaus Beats"
"Shade","En?gma"
"Shade","En?gma"
"Shade","Divine Justice"
"Shade","Zebnigga"
"Shade","JAC45"
"Shade","JAC45"
"Shade","JAC45"
"Shade","Enemyeah"
"Shade","Harakiri Urban Family"
"Shade","Phil-z"
"Shade","Samsons Finest"
"Shade","Jangy Leeon"
"Shade","Harakiri Urban Family"
"Shade","Gen"
"Shade","JAC45"
"Shade","Latu."
"Shade","Gen"
"Shade","OnmiMations"
"Shade","Dj Kamo"
"Shade","Numba3"
"Shade","OnmiMations"
"Shade","Real Talk"
"Shade","Danti"
"Shade","Danti"
"Shade","KenzThatGuy"
"Shade","Fred De Palma"
"Shade","Real Talk"
"Shade","JVLI"
"Shade","En?gma"
"Shade","En?gma"
"Shade","Paola Turci"
"Shade","Dani Faiv"
"Shade","Cristina D'Avena"
"Shade","Cristina D'Avena"
"Shade","Benji & Fede"
"Shade","Il Pagante"
"Shade","Gabry Ponte"
"Shade","Blue Virus"
"Shade","Blue Virus"
"Shade","Benji & Fede"
"Shade","Benji & Fede"
"Shade","alt-J"
"Shade","alt-J"
"Shade","Rise Beatbox"
"Shade","Grido"
"Shade","Danti"
"Shade","Blue Virus"
"Shade","Luigi Addate"
"Shade","Danti"
"Shade","Two Fingerz"
"Shade","Blue Virus"
"Shade","DJ Fede"
"Ludwig","COAL"
"Ludwig","DJ Matrix"
"Ludwig","WAS DAS?"
"Ludwig","COAL"
"Ludwig","DJ Matrix"
"Ludwig","Gli Autogol"
"Francesco Gabbani","Ornella Vanoni"
"Francesco Gabbani","Francesco Guccini"
"Zero Assoluto","svegliaginevra"
"Zero Assoluto","svegliaginevra"
"Zero Assoluto","Peter White"
"Zero Assoluto","Cannella"
"Pooh","Only1JUKE"
"Pooh","YL Caddy"
"Pooh","Quarterman Ent"
"Pooh","Claudio Ferrarini"
"Pooh","JadoK"
"Pooh","SouthSide V!sionary"
"Pooh","Holliwood Teezie"
"Pooh","Trauma Black"
"Pooh","Pointguard"
"Pooh","PrettyPayn"
"Pooh","Pointguard"
"Pooh","Anotherworld El Bey"
"Pooh","LJett"
"Pooh","Yung Caffey"
"Pooh","Ka'e Monroe"
"Pooh","GreennMachine"
"Pooh","Skimp Ceo"
"Pooh","Aceboogy the Boogy MAN"
"Pooh","Skimp Ceo"
"Pooh","Skeeta"
"Pooh","Aceboogy the Boogy MAN"
"Pooh","Duke1200"
"Pooh","Duke1200"
"Pooh","Fatboi Beanz"
"Pooh","Reski"
"Pooh","Gritty Boi"
"Pooh","Eye Saw"
"Pooh","Joey Neverland"
"Pooh","Leon Lovelace"
"Pooh","Yunq Haq"
"Pooh","Dab Hendrixx"
"Pooh","HyellaRizz"
"Pooh","Hallyhad Duke"
"Pooh","Phil Castro"
"Pooh","Phil Castro"
"Pooh","Hallyhad Duke"
"Pooh","Koot Popavich"
"Pooh","Cashous Clay"
"Pooh","Ornella Vanoni"
"Pooh","Ty Spacely"
"Pooh","Bond Live Wire"
"Pooh","Mare Dayco"
"Pooh","Various Artists"
"Pooh","360 Squad"
"Pooh","Sime One"
"Pooh","randolf liftoff"
"Pooh","Riccardo Fogli"
"Pooh","Sime One"
"Pooh","노승호"
"Pooh","Numbaz"
"Pooh","Zaytoven"
"Pooh","Mallaki Myhrkilliest"
"Pooh","Common Ground"
"Pooh","Chozen"
"Pooh","Claudio Baglioni"
"Pooh","Ornella Vanoni"
"Pooh","Neri Per Caso"
"Will","Alex Mav"
"Will","Alex Mav"
"Will","Alex Mav"
"Will","Alex Mav"
"Will","Lee Odia"
"Will","DePe"
"LDA","4kdre"
"LDA","Still Rise Rec"
"LDA","4kdre"
"LDA","22Baby"
"LDA","4kdre"
"LDA","Mister Flash"
"LDA","4kdre"
"LDA","Short Not!ce"
"LDA","BJAYP"
"LDA","22Baby"
"LDA","Astol"
"LDA","Ericknirvana"
"LDA","Gigi D'Alessio"
"LDA","Gigi D'Alessio"
"Edoardo Bennato","Enzo Avitabile"
"Edoardo Bennato","Pornoclown"
"Edoardo Bennato","Claudia Megrè"
"Edoardo Bennato","Frank Carpentieri"
"Edoardo Bennato","Mujura"
"Edoardo Bennato","Francesco Cerasi"
"Edoardo Bennato","Claudia Megrè"
"Edoardo Bennato","Claudia Megrè"
"Edoardo Bennato","Luca Barbarossa"
"Edoardo Bennato","Lello Savonardo"
"Edoardo Bennato","Alex Britti"
"Edoardo Bennato","Finley"
"Edoardo Bennato","Finley"
"Edoardo Bennato","Pino Scotto"
"Edoardo Bennato","Antonio Rigo Righetti"
"Edoardo Bennato","Claudio Baglioni"
"Edoardo Bennato","Gigi D'Agostino"
"Edoardo Bennato","Luciano Pavarotti"
"Edoardo Bennato","Luciano Pavarotti"
"Edoardo Bennato","Luciano Pavarotti"
"Edoardo Bennato","Afterhours"
"Gianna Nannini","CanovA"
"Gianna Nannini","Claudio Capéo"
"Gianna Nannini","Paolo Buonvino"
"Gianna Nannini","Claudio Capéo"
"Gianna Nannini","Francesco Guccini"
"Gianna Nannini","Mercuzio Pianist"
"Gianna Nannini","Mara Redeghieri"
"Gianna Nannini","Enrico Nigiotti"
"Gianna Nannini","Enrico Nigiotti"
"Gianna Nannini","Ornella Vanoni"
"Gianna Nannini","Falco"
"Gianna Nannini","Various Artists"
"Gianna Nannini","Fedez"
"Gianna Nannini","Claudio Fabi"
"Gianna Nannini","Riccardo Tesi"
"Gianna Nannini","Ornella Vanoni"
"Gianna Nannini","Pacifico"
"Gianna Nannini","Toše Proeski"
"Gianna Nannini","Avion Travel"
"Gianna Nannini","Fabri Fibra"
"Gianna Nannini","Andrea Bocelli"
"Gianna Nannini","Alexander Hacke"
"Eiffel 65","Ann Lee"
"Eiffel 65","Furkan OZCAN"
"Eiffel 65","SNXR"
"Eiffel 65","DjayLSD"
"Eiffel 65","Efisio Cross"
"Eiffel 65","IEZG"
"Eiffel 65","Achille Lauro"
"Eiffel 65","Achille Lauro"
"Eiffel 65","Ale"
"Eiffel 65","Aqua"
"Eiffel 65","Ann Lee"
"Eiffel 65","Dr Macdoo"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Bungaro"
"Fiorella Mannoia","Bungaro"
"Fiorella Mannoia","Francesco Guccini"
"Fiorella Mannoia","Achille Lauro"
"Fiorella Mannoia","Antonio Carluccio"
"Fiorella Mannoia","Irene Grandi"
"Fiorella Mannoia","Gigi D'Alessio"
"Fiorella Mannoia","Irene Grandi"
"Fiorella Mannoia","Ron"
"Fiorella Mannoia","Ornella Vanoni"
"Fiorella Mannoia","Luca Barbarossa"
"Fiorella Mannoia","Gianni Morandi"
"Fiorella Mannoia","Paolo Conte"
"Fiorella Mannoia","Mario Lavezzi"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Loredana Bertè"
"Fiorella Mannoia","Luca Barbarossa"
"Fiorella Mannoia","Artune"
"Fiorella Mannoia","I RIO"
"Fiorella Mannoia","Moreno"
"Fiorella Mannoia","Fabrizio Bosso"
"Fiorella Mannoia","Moreno"
"Fiorella Mannoia","Chiara Galiazzo"
"Fiorella Mannoia","Nicola Piovani"
"Fiorella Mannoia","Chiara Galiazzo"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Alfio Antico"
"Fiorella Mannoia","Luca Barbarossa"
"Fiorella Mannoia","Claudio Baglioni"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Mario Lavezzi"
"Fiorella Mannoia","Solis String Quartet"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Bungaro"
"Fiorella Mannoia","Ornella Vanoni"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Loredana Bertè"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Mario Lavezzi"
"Fiorella Mannoia","Mario Lavezzi"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Mario Lavezzi"
"Fiorella Mannoia","Mario Lavezzi"
"Fiorella Mannoia","Enrico Ruggeri"
"Fiorella Mannoia","Pierangelo Bertoli"
"Raf","Scunning"
"Raf","Icelem"
"Raf","Jhal Du Paul"
"Raf","Atonic"
"Raf","Mamdoffical"
"Raf","RAP VIỆT"
"Raf","RAP VIỆT"
"Raf","Alex Polite"
"Raf","Woe Lay"
"Raf","Slik Momentz"
"Raf","Price Honcho"
"Raf","JeanJass"
"Raf","Caballero & JeanJass"
"Raf","Lafameze"
"Raf","Rap Heure"
"Raf","The Don"
"Raf","Death Circuit"
"Raf","Aleks"
"Raf","K.R.E"
"Raf","34ers"
"Raf","Alien Cut"
"Raf","The Gutes"
"Raf","Fox"
"Raf","Jay.Sin"
"Raf","G.G.A"
"Raf","Ryan Satyr"
"Raf","Derron"
"Raf","G.G.A"
"Raf","King Reece"
"Raf","Boein"
"Raf","spinitch"
"Raf","G.G.A"
"Raf","Vilson"
"Raf","Victor"
"Raf","CaiSpiracy"
"Raf","Riccardo Sinigallia"
"Raf","Jet Lag"
"Raf","Trigo Limpo"
"Raf","Umberto Tozzi"
"Raf","Real Jay"
"Raf","Carlos Big C"
"Raf","Boosta"
"Raf","Muzikoilsjt"
"Raf","Real Jay"
"Raf","Stylophonic"
"Raf","Nathalie"
"Raf","Nathalie"
"Raf","Nicolas Costa"
"Raf","Slogan"
"Raf","Entics"
"Raf","De Beaters"
"Raf","Saverio Grandi"
"Raf","Irievibrations"
"Raf","Boein"
"Raf","Neri Per Caso"
"Raf","Irievibrations"
"Raf","Tangled Thoughts"
"Raf","Steven Egal"
"Giusy Ferreri","Casablanca"
"Giusy Ferreri","Casablanca"
"Giusy Ferreri","Marco Masini"
"Giusy Ferreri","Gigi D'Alessio"
"Giusy Ferreri","Roberto Casalino"
"Giusy Ferreri","Cristina D'Avena"
"Giusy Ferreri","J-AX"
"Giusy Ferreri","Cristina D'Avena"
"Giusy Ferreri","J-AX"
"Giusy Ferreri","J-AX"
"Giusy Ferreri","Baby K"
"Giusy Ferreri","Baby K"
"Giusy Ferreri","Baby K"
"Giusy Ferreri","Mario Venuti"
"Giusy Ferreri","Nicola Piovani"
"Giusy Ferreri","Alessandro Haber"
"Giusy Ferreri","Strata Concert Gallery"
"Giusy Ferreri","Neri Per Caso"
"Giusy Ferreri","Marracash"
"Giusy Ferreri","Marracash"
"Giusy Ferreri","Claudio Baglioni"
"Samuele Bersani","Marco Mengoni"
"Samuele Bersani","Francesco Guccini"
"Samuele Bersani","Luca Carboni"
"Samuele Bersani","Pacifico"
"Samuele Bersani","Ornella Vanoni"
"Samuele Bersani","Frankie HI-NRG MC"
"Samuele Bersani","Neri Per Caso"
"Samuele Bersani","Fabio Concato"
"Samuele Bersani","Andrea Mingardi"
"Nino D'Angelo","Mr.Hyde"
"Nino D'Angelo","Livio Cori"
"Nino D'Angelo","Marcello Colasurdo"
"Nino D'Angelo","Bisca"
"Francesco Renga","Nek"
"Francesco Renga","Marco Masini"
"Francesco Renga","Max Pezzali"
"Francesco Renga","Max Pezzali"
"Francesco Renga","Artune"
"Francesco Renga","Modà"
"Francesco Renga","Pivio & Aldo De Scalzi"
"Francesco Guccini","Enzo Avitabile"
"Francesco Guccini","Nomadi"
"Francesco Guccini","Colectivo Panattoni"
"Francesco Guccini","Lucio Dalla"
"Francesco Guccini","Enzo Avitabile"
"Francesco Guccini","Modena City Ramblers"
"Francesco Guccini","Gen Rosso"
"Francesco Guccini","Nomadi"
"Nek","Ennio Morricone"
"Nek","Monica Naranjo"
"Nek","Monica Naranjo"
"Nek","KP CHO$EN"
"Nek","Marco Masini"
"Nek","Sergio Dalma"
"Nek","Benji & Fede"
"Nek","Cristina D'Avena"
"Nek","Cristina D'Avena"
"Nek","J-AX"
"Nek","Max Pezzali"
"Nek","Max Pezzali"
"Nek","J-AX"
"Nek","J-AX"
"Nek","Denisa"
"Nek","Boosta"
"Nek","Chiara Grispo"
"Nek","Ticy"
"Nek","Sergio Dalma"
"Nek","L'Aura"
"Nek","L'Aura"
"Nek","Mr. Juve"
"Nek","Claudio Baglioni"
"Mida","Zon3 Fr3sh"
"Mida","Real Talk"
"Mida","Nicola Siciliano"
"Lorenzo Fragola","Mameli"
"Lorenzo Fragola","Takagi & Ketra"
"Lorenzo Fragola","Franco De Vita"
"Lorenzo Fragola","Briga"
"Riccardo Cocciante","Rino Gaetano"
"Riccardo Cocciante","Monica Naranjo"
"Riccardo Cocciante","Randy Newman"
"Riccardo Cocciante","Rino Gaetano"
"Riccardo Cocciante","Il Divo"
"Riccardo Cocciante","Claudio Baglioni"
"Riccardo Cocciante","Rino Gaetano"
"Riccardo Cocciante","XL Kvartet Tuba"
"Riccardo Cocciante","Plácido Domingo"
"Charlie Charles","FSK SATELLITE"
"Charlie Charles","Francesca Michielin"
"Charlie Charles","FSK SATELLITE"
"Charlie Charles","Francesca Michielin"
"Charlie Charles","Marracash"
"Charlie Charles","Marracash"
"Gianni Morandi","Umberto Tozzi"
"Gianni Morandi","Jovanotti"
"Gianni Morandi","Paolo Vallesi"
"Gianni Morandi","Federico Poggipollini"
"Gianni Morandi","Federico Poggipollini"
"Gianni Morandi","D.J. Thor"
"Gianni Morandi","Gianni Morandi e orchestra"
"Gianni Morandi","Lucio Dalla"
"Gianni Morandi","Ornella Vanoni"
