"X1","X2"
"Dargen D'Amico","Two Fingerz"
"Dargen D'Amico","Danti"
"Dargen D'Amico","Night Skinny"
"Dargen D'Amico","Fedez"
"Dargen D'Amico","Fedez"
"Dargen D'Amico","Fritz Da Cat"
"Dargen D'Amico","883"
"Dargen D'Amico","Two Fingerz"
"Dargen D'Amico","Marracash"
"Dargen D'Amico","Don Joe"
"Dargen D'Amico","Fabri Fibra"
"Dargen D'Amico","Fabri Fibra"
"Dargen D'Amico","Two Fingerz"
"Dargen D'Amico","Two Fingerz"
"Dargen D'Amico","Two Fingerz"
"bnkr44","Sick Luke"
"bnkr44","Night Skinny"
"bnkr44","Night Skinny"
"chiello","Sick Luke"
"chiello","Rkomi"
"chiello","Rkomi"
"chiello","Sick Luke"
"chiello","Rkomi"
"chiello","MACE"
"Tommaso Paradiso","Rkomi"
"Tommaso Paradiso","Rkomi"
"Tommaso Paradiso","Rkomi"
"Tommaso Paradiso","Elisa"
"Francesca Michielin","Eugenio In Via Di Gioia"
"Francesca Michielin","Fabri Fibra"
"Francesca Michielin","Bresh"
"Francesca Michielin","Fedez"
"Francesca Michielin","Gaia"
"Francesca Michielin","Mecna"
"Francesca Michielin","Cristina D'Avena"
"Francesca Michielin","Carl Brave"
"Francesca Michielin","Cristina D'Avena"
"Francesca Michielin","Fedez"
"Francesca Michielin","Don Joe"
"Francesca Michielin","Fedez"
"Francesca Michielin","Fedez"
"La rappresentante di lista","Marco Mengoni"
"La rappresentante di lista","Nicolò Carnesi"
"La rappresentante di lista","Rancore"
"La rappresentante di lista","Giovanni Truppi"
"La rappresentante di lista","Dimartino"
"La rappresentante di lista","Kahbum"
"Mannarino","Tiromancino"
"Mannarino","Luca Barbarossa"
"Mannarino","Banda Bassotti"
"Coma_Cose","Deda"
"Coma_Cose","Don Joe"
"Coma_Cose","Francesca Michielin"
"Coma_Cose","Wrongonyou"
"Coma_Cose","Francesca Michielin"
"Federica Abbate","Shiva"
"Federica Abbate","J-AX"
"Federica Abbate","Michele Bravi"
"Federica Abbate","Michele Bravi"
"Federica Abbate","Michele Bravi"
"Federica Abbate","Izi"
"Federica Abbate","Carl Brave"
"Federica Abbate","Marracash"
"Federica Abbate","Marracash"
"Carl Brave x Franco126","Frenetik&Orang3"
"Carl Brave x Franco126","Noyz Narcos"
"Tredici Pietro","CanovA"
"Tredici Pietro","bnkr44"
"Tredici Pietro","Lil Busso"
"Tredici Pietro","PSICOLOGI"
"Tredici Pietro","Vegas Jones"
"Tredici Pietro","PSICOLOGI"
"Tredici Pietro","PSICOLOGI"
"Brunori Sas","Giovanni Truppi"
"Brunori Sas","Nicolò Carnesi"
"Brunori Sas","The Zen Circus"
"Brunori Sas","MOBRICI"
"Brunori Sas","Giovanni Truppi"
"Brunori Sas","Francesco Guccini"
"Brunori Sas","Elisa"
"M¥SS KETA","TY1"
"M¥SS KETA","Cristina D'Avena"
"M¥SS KETA","Il Pagante"
"M¥SS KETA","Wayne Santana"
"M¥SS KETA","Fedez"
"M¥SS KETA","Beba"
"M¥SS KETA","Carl Brave"
"M¥SS KETA","Don Joe"
"M¥SS KETA","Carl Brave"
"M¥SS KETA","TY1"
"M¥SS KETA","Populous"
"M¥SS KETA","Populous"
"M¥SS KETA","Priestess"
"M¥SS KETA","Elettra Lamborghini"
"M¥SS KETA","Elettra Lamborghini"
"M¥SS KETA","Subsonica"
"M¥SS KETA","Lo Stato Sociale"
"M¥SS KETA","Il Pagante"
"M¥SS KETA","Il Pagante"
"Colapesce","Fabri Fibra"
"Colapesce","MACE"
"Colapesce","Bianco"
"Colapesce","Bianco"
"Colapesce","Bianco"
"Colapesce","Bianco"
"Colapesce","Francesca Michielin"
"Colapesce","MACE"
"Colapesce","Levante"
"Colapesce","Levante"
"Colapesce","Fabrizio De André"
"Colapesce","Danti"
"Dimartino","Nicolò Carnesi"
"Dimartino","Fabri Fibra"
"Dimartino","Levante"
"Dimartino","MOX"
"Dimartino","Levante"
"Rancore","Murubutu"
"Rancore","Murubutu"
"Rancore","Murubutu"
"Rancore","Daniele Silvestri"
"Rancore","Daniele Silvestri"
"Rancore","Daniele Silvestri"
"Rancore","Giancane"
"Rancore","Mezzosangue"
"Rancore","Mezzosangue"
"Rancore","DJ Myke"
"Rancore","Claver Gold"
"Rancore","Giancane"
"Rancore","Piotta"
"Rancore","DJ Fastcut"
"Rancore","Murubutu"
"Rancore","Piotta"
"Rancore","Marracash"
"Rancore","3D"
"Giorgio Poi","Sick Luke"
"Giorgio Poi","Francesca Michielin"
"Giorgio Poi","Francesca Michielin"
"Giorgio Poi","Frah Quintale"
"Cosmo","Sick Luke"
"Cosmo","La rappresentante di lista"
"Cosmo","Sick Luke"
"Cosmo","Marracash"
"Cosmo","Subsonica"
"Cosmo","Marracash"
"Cosmo","Achille Lauro"
"Murubutu","Carlo Corallo"
"Murubutu","Carlo Corallo"
"Murubutu","DJ Fastcut"
"Murubutu","Mattak"
"Murubutu","En?gma"
"Murubutu","En?gma"
"Murubutu","En?gma"
"Murubutu","En?gma"
"Murubutu","Swelto"
"Murubutu","Claver Gold"
"Murubutu","Moder"
"Murubutu","DJ Fastcut"
"Murubutu","Carlo Corallo"
"Murubutu","Claver Gold"
"Murubutu","DJ Fastcut"
"lowlow","Briga"
"lowlow","RIKI"
"lowlow","Fred De Palma"
"lowlow","Briga"
"lowlow","Mostro"
"lowlow","SAC1"
"lowlow","DJ Fede"
"lowlow","DJ Fede"
"lowlow","Mostro"
"lowlow","Canesecco"
"lowlow","Fritz Da Cat"
"Eugenio In Via Di Gioia","Memento"
"Eugenio In Via Di Gioia","Kahbum"
"Fast Animals and Slow Kids","SANTI FRANCESI"
"Fast Animals and Slow Kids","Nicolò Carnesi"
"Fast Animals and Slow Kids","The Zen Circus"
"Fast Animals and Slow Kids","Willie Peyote"
"Fast Animals and Slow Kids","Nicolò Carnesi"
"Frenetik&Orang3","Meg"
"Frenetik&Orang3","Nayt"
"Frenetik&Orang3","Vipra"
"Frenetik&Orang3","Achille Lauro"
"Frenetik&Orang3","PSICOLOGI"
"Levante","Francesco Guccini"
"Levante","Irene Grandi"
"Levante","Irene Grandi"
"Levante","J-AX"
"Levante","Tiziano Ferro"
"Levante","Tiziano Ferro"
"Levante","J-AX"
"Levante","Ex-Otago"
"Levante","J-AX"
"Levante","J-AX"
"Levante","Bianco"
"Levante","Bianco"
"Levante","Bianco"
"Levante","Bianco"
"Daniele Silvestri","Bandabardò"
"Daniele Silvestri","Fiorella Mannoia"
"dile","Kaufman"
"dile","Kaufman"
"dile","Kaufman"
"dile","Carlo Corallo"
"Gemello","Peter White"
"Gemello","Noyz Narcos"
"Gemello","DJ Gengis"
"Gemello","Holden"
"Gemello","Holden"
"Gemello","Gemitaiz"
"Gemello","Peter White"
"Gemello","Frenetik&Orang3"
"Gemello","Cranio Randagio"
"Gemello","En?gma"
"Gemello","Coez"
"Gemello","Coez"
"Gemello","Coez"
"Gemello","Briga"
"Gemello","AINÉ"
"Gemello","Metal Carter"
"Gemello","Briga"
"Gemello","Briga"
"Diodato","Ghemon"
"M.E.R.L.O.T","svegliaginevra"
"M.E.R.L.O.T","svegliaginevra"
"Galeffi","Lo Stato Sociale"
"Galeffi","Lo Stato Sociale"
"Dardust","Rkomi"
"Dardust","Rancore"
"Dardust","Rkomi"
"Dardust","Rkomi"
"Dardust","Rkomi"
"Dardust","Rkomi"
"Dardust","Francesca Michielin"
"Dardust","Francesca Michielin"
"Dardust","Rancore"
"Dardust","Luca Carboni"
"Dardust","Rkomi"
"Dardust","Selton"
"Dardust","Ex-Otago"
"The Zen Circus","Fabrizio De André"
"The Zen Circus","Il Pan Del Diavolo"
"Lo Stato Sociale","Piotta"
"Lo Stato Sociale","Nicolò Carnesi"
"Lo Stato Sociale","I Camillas"
"Lo Stato Sociale","Legno"
"Lo Stato Sociale","I Botanici"
"Lo Stato Sociale","Subsonica"
"Lo Stato Sociale","I Botanici"
"Lo Stato Sociale","I Botanici"
"Lo Stato Sociale","Samuel Heron"
"Lo Stato Sociale","Fabrizio De André"
"Lo Stato Sociale","Cristina D'Avena"
"Lo Stato Sociale","Cristina D'Avena"
"Lo Stato Sociale","Cristina D'Avena"
"Lo Stato Sociale","Sick Tamburo"
"Lo Stato Sociale","Punkreas"
"Lo Stato Sociale","99 Posse"
"Lo Stato Sociale","99 Posse"
"Lo Stato Sociale","99 Posse"
"Lo Stato Sociale","Punkreas"
"Lo Stato Sociale","L'orso"
"Lo Stato Sociale","L'orso"
"Lo Stato Sociale","L'Officina Della Camomilla"
"Niccolò Fabi","Bianco"
"Niccolò Fabi","Bianco"
"Niccolò Fabi","Giovanni Truppi"
"Niccolò Fabi","Giovanni Truppi"
"Niccolò Fabi","Fiorella Mannoia"
"Niccolò Fabi","Daniele Silvestri"
"Niccolò Fabi","Edoardo Bennato"
"Margherita Vicario","Rancore"
"Margherita Vicario","La rappresentante di lista"
"Margherita Vicario","Selton"
"Margherita Vicario","Gaia"
"Margherita Vicario","Vipra"
"Margherita Vicario","Selton"
"Margherita Vicario","Lo Stato Sociale"
"Margherita Vicario","Lo Stato Sociale"
"Margherita Vicario","Vasco Brondi"
"Margherita Vicario","Elodie"
"Margherita Vicario","Francesco Guccini"
"Margherita Vicario","Kahbum"
"Legno","Kaufman"
"Legno","Kaufman"
"Legno","Kaufman"
"Legno","Kaufman"
"Legno","Kaufman"
"Legno","Kaufman"
"Simone Panetti","testacoda"
"Canova","MOX"
"Joan Thiele","Ceri"
"Joan Thiele","MACE"
"Joan Thiele","Nitro"
"Joan Thiele","MACE"
"Joan Thiele","Nitro"
"Joan Thiele","Nitro"
"Joan Thiele","M¥SS KETA"
"Pretty Solero","TY1"
"Pretty Solero","Ketama126"
"Pretty Solero","Carl Brave"
"Pretty Solero","TY1"
"Pretty Solero","Carl Brave"
"Pretty Solero","Zollo"
"Pretty Solero","Joe Scacchi"
"Pretty Solero","Gianni Bismark"
"Pretty Solero","Drone126"
"Pretty Solero","Gianni Bismark"
"Pretty Solero","Drone126"
"Pretty Solero","Ketama126"
"Pretty Solero","Carl Brave"
"Pretty Solero","Carl Brave"
"Afterhours","Mina"
"Dutch Nazari","Tony Boy"
"Dutch Nazari","Willie Peyote"
"Dutch Nazari","Murubutu"
"Dutch Nazari","Blue Virus"
"Dutch Nazari","Blue Virus"
"Dutch Nazari","Willie Peyote"
"rovere","chiamamifaro"
"Management","The Zen Circus"
"Management","Cara Calma"
"Cranio Randagio","Shiva"
"Ditonellapiaga","The Zen Circus"
"Ditonellapiaga","Donatella Rettore"
"Motta","The Zen Circus"
"Motta","Subsonica"
"Motta","Fabrizio De André"
"Motta","Sick Tamburo"
"Motta","Sick Tamburo"
"Blue Virus","WISH YOU WERE DEAD"
"Blue Virus","WISH YOU WERE DEAD"
"Blue Virus","WISH YOU WERE DEAD"
"Blue Virus","Nick Sick"
"Blue Virus","Swelto"
"Blue Virus","Nick Sick"
"Blue Virus","Skioffi"
"Blue Virus","Nick Sick"
"Blue Virus","Swelto"
"Blue Virus","Nick Sick"
"Blue Virus","Swelto"
"Blue Virus","Swelto"
"Blue Virus","MadMan"
"Blue Virus","Shade"
"Vasco Brondi","Lo Stato Sociale"
"Vasco Brondi","Francesca Michielin"
"Vasco Brondi","Francesca Michielin"
"Vasco Brondi","Fabrizio De André"
"Vasco Brondi","Le Luci Della Centrale Elettrica"
"Vasco Brondi","Le Luci Della Centrale Elettrica"
"Vasco Brondi","Moltheni"
"Tre Allegri Ragazzi Morti","Sick Tamburo"
"Tre Allegri Ragazzi Morti","Il Pan Del Diavolo"
"Tauro Boys","Tommy Toxxic"
"Pop X","Sick Luke"
"Pop X","I Camillas"
"Pop X","Sick Luke"
"Laila Al Habash","Giuse The Lizia"
"Manuel Agnelli","Negrita"
"Manuel Agnelli","Francesco Guccini"
"Manuel Agnelli","Daniele Silvestri"
"Manuel Agnelli","Daniele Silvestri"
"Manuel Agnelli","Sick Tamburo"
"Ministri","Fabrizio De André"
"Dente","Nicolò Carnesi"
"Dente","Bianco"
"Dente","Bianco"
"Dente","Bianco"
"Dente","Bianco"
"Dente","Bianco"
"Dente","Bianco"
"Dente","Bianco"
"Dente","Bianco"
"Dente","MOX"
"Dente","Selton"
"Dente","Selton"
"Dente","Brunori Sas"
"IRBIS 37","Frah Quintale"
"IRBIS 37","Nashley"
"IRBIS 37","Jack Out"
"IRBIS 37","Jack Out"
"IRBIS 37","Jack Out"
"IRBIS 37","Frah Quintale"
"GINEVRA","Ceri"
"GINEVRA","La rappresentante di lista"
"GINEVRA","Mecna"
"Giancane","Kahbum"
"Gnut","Foja"
"Gnut","Daniele Sepe"
"Gnut","Foja"
"Le Luci Della Centrale Elettrica","Dimartino"
"Mameli","rovere"
"La Maschera","Tommaso Primo"
"La Maschera","Tommaso Primo"
"CIMINI","Legno"
"CIMINI","svegliaginevra"
"CIMINI","svegliaginevra"
"CIMINI","Kaufman"
"CIMINI","Kaufman"
"CIMINI","Kaufman"
"CIMINI","Scarda"
"CIMINI","Scarda"
"CIMINI","Lo Stato Sociale"
"CIMINI","Lo Stato Sociale"
"CIMINI","Fabrizio De André"
"Rumatera","RFC"
"Rumatera","DJ Matrix"
"Rumatera","DJ Matrix"
"Post Nebbia","M¥SS KETA"
"Fuera","PSICOLOGI"
"Fuera","PSICOLOGI"
"Morgan","Patty Pravo"
"Morgan","Edoardo Bennato"
"Morgan","Edoardo Bennato"
"Morgan","Claudio Baglioni"
"Morgan","Modena City Ramblers"
"Iosonouncane","Colombre"
"Iosonouncane","Colombre"
"Giorgio Canali","Kahbum"
"Giorgio Canali","Mary in June"
"Il Genio","VillaBanks"
"Il Genio","VillaBanks"
"Il Genio","VillaBanks"
"Selton","Gaia"
"Selton","Bianco"
"Selton","Bianco"
"Selton","Bianco"
"Selton","Bianco"
"Selton","Lo Stato Sociale"
"Selton","Lo Stato Sociale"
"Selton","Marco Mengoni"
"Selton","Marco Mengoni"
"AINÉ","Mecna"
"AINÉ","Giorgia"
"Ceri","Colapesce"
"Ceri","Frah Quintale"
"Ceri","Frah Quintale"
"La Municipàl","Fabrizio De André"
"cmqmartina","Ceri"
"cmqmartina","M¥SS KETA"
"cmqmartina","Francesco De Leo"
"cmqmartina","svegliaginevra"
"cmqmartina","svegliaginevra"
"cmqmartina","Vipra"
"cmqmartina","Lo Stato Sociale"
"cmqmartina","Lo Stato Sociale"
"Gazebo Penguins","Lo Stato Sociale"
"Populous","Ditonellapiaga"
"Populous","Vipra"
"Populous","Ditonellapiaga"
"Populous","M¥SS KETA"
"Populous","Pretty Solero"
"Populous","M¥SS KETA"
"Populous","M¥SS KETA"
"Populous","M¥SS KETA"
"Populous","C'mon Tigre"
"Populous","Dardust"
"Il Muro Del Canto","Assalti Frontali"
"Il Muro Del Canto","Piotta"
"Il Muro Del Canto","Assalti Frontali"
"Lucio Corsi","Francesco Bianconi"
"Godblesscomputers","Willie Peyote"
"Godblesscomputers","Funk Shui Project"
"Godblesscomputers","Funk Shui Project"
"Godblesscomputers","Kahbum"
"Godblesscomputers","Ex-Otago"
"Godblesscomputers","Funk Shui Project"
"Godblesscomputers","Iosonouncane"
"Godblesscomputers","Willie Peyote"
"Godblesscomputers","Meg"
"Nicolò Carnesi","Lo Stato Sociale"
"Nicolò Carnesi","Lo Stato Sociale"
"Emma Nolde","The Zen Circus"
"I miei migliori complimenti","G.bit"
"Maria Antonietta","I Camillas"
"Maria Antonietta","Francesco De Leo"
"Maria Antonietta","Tre Allegri Ragazzi Morti"
"Voina","Cara Calma"
"Colombre","I Camillas"
"Whitemary","Ditonellapiaga"
"Daniele Sepe","99 Posse"
"Fratelli Quintale","En?gma"
"Fratelli Quintale","En?gma"
"Fratelli Quintale","DJ 2P"
"Fratelli Quintale","BLOODY VINYL"
"See Maw","Dutch Nazari"
"See Maw","Dutch Nazari"
"See Maw","Ceri"
"Giorgieness","I Botanici"
"Sxrrxwland","Frenetik&Orang3"
"Appino","Nicolò Carnesi"
"Birthh","M¥SS KETA"
"Memento","Giuse The Lizia"
"Alessio Bondì","Francesco Di Bella"
"Wrongonyou","Legno"
"Wrongonyou","Frenetik&Orang3"
"Wrongonyou","Kahbum"
"Wrongonyou","Dardust"
"Bianco","Ex-Otago"
"Bianco","Kahbum"
"Bianco","Levante"
"Bianco","Levante"
"James Senese","Nino D'Angelo"
"James Senese","Clementino"
"Kinder Garden","Decrow"
"Kinder Garden","Gemello"
"Talco","Shandon"
"Derozer","Shandon"
"Francesco Di Bella","Foja"
"Francesco Di Bella","99 Posse"
"Francesco Di Bella","Foja"
"Francesco De Leo","lemandorle"
"Tutti Fenomeni","Tauro Boys"
"Tutti Fenomeni","Tauro Boys"
"Meg","Sick Tamburo"
"Meg","Clementino"
"Perturbazione","Offlaga Disco Pax"
"Perturbazione","Dargen D'Amico"
"lemandorle","Leo Pari"
"Le Endrigo","Tonno"
"Le Endrigo","I Botanici"
"Auroro Borealo","I Camillas"
"Sfera Ebbasta","Guè"
"Sfera Ebbasta","Geolier"
"Sfera Ebbasta","Sick Luke"
"Sfera Ebbasta","Shiva"
"Sfera Ebbasta","Irama"
"Sfera Ebbasta","thasup"
"Sfera Ebbasta","Irama"
"Sfera Ebbasta","Rkomi"
"Sfera Ebbasta","Gemitaiz"
"Sfera Ebbasta","Lazza"
"Sfera Ebbasta","Lazza"
"Sfera Ebbasta","Irama"
"Sfera Ebbasta","Rkomi"
"Sfera Ebbasta","Noyz Narcos"
"Sfera Ebbasta","Sick Luke"
"Sfera Ebbasta","Rkomi"
"Sfera Ebbasta","Tony Effe"
"Sfera Ebbasta","Rkomi"
"Sfera Ebbasta","Rkomi"
"Sfera Ebbasta","FSK SATELLITE"
"Sfera Ebbasta","Capo Plaza"
"Sfera Ebbasta","Mahmood"
"Sfera Ebbasta","Madame"
"Sfera Ebbasta","Ernia"
"Sfera Ebbasta","Capo Plaza"
"Sfera Ebbasta","DrefGold"
"Sfera Ebbasta","Capo Plaza"
"Sfera Ebbasta","Guè"
"Sfera Ebbasta","FSK SATELLITE"
"Sfera Ebbasta","Guè"
"Sfera Ebbasta","DrefGold"
"Sfera Ebbasta","Marracash"
"Sfera Ebbasta","Elettra Lamborghini"
"Sfera Ebbasta","Elettra Lamborghini"
"Sfera Ebbasta","Salmo"
"Sfera Ebbasta","Marracash"
"Sfera Ebbasta","Lazza"
"Sfera Ebbasta","Luchè"
"Sfera Ebbasta","Luchè"
"Sfera Ebbasta","Elettra Lamborghini"
"Sfera Ebbasta","Izi"
"Sfera Ebbasta","Charlie Charles"
"Sfera Ebbasta","Rkomi"
"Sfera Ebbasta","Luchè"
"Sfera Ebbasta","Capo Plaza"
"Sfera Ebbasta","Guè"
"Sfera Ebbasta","Salmo"
"Sfera Ebbasta","DrefGold"
"Sfera Ebbasta","DrefGold"
"Sfera Ebbasta","Capo Plaza"
"Sfera Ebbasta","Guè"
"Sfera Ebbasta","Guè"
"Sfera Ebbasta","Guè"
"Sfera Ebbasta","Charlie Charles"
"Sfera Ebbasta","Tedua"
"Sfera Ebbasta","Marracash"
"Sfera Ebbasta","Marracash"
"Sfera Ebbasta","Dark Polo Gang"
"Sfera Ebbasta","Izi"
"Sfera Ebbasta","Dark Polo Gang"
"Sfera Ebbasta","Izi"
"Sfera Ebbasta","Dark Polo Gang"
"Sfera Ebbasta","Marracash"
"Sfera Ebbasta","Marracash"
"Guè","Rose Villain"
"Guè","Rosa Chemical"
"Guè","Geolier"
"Guè","TY1"
"Guè","Marracash"
"Guè","Emis Killa"
"Guè","Irama"
"Guè","Ernia"
"Guè","Paky"
"Guè","Paky"
"Guè","Cancun"
"Guè","Night Skinny"
"Guè","Night Skinny"
"Guè","Irama"
"Guè","Salmo"
"Guè","M¥SS KETA"
"Guè","Coez"
"Guè","Fred De Palma"
"Guè","Luchè"
"Guè","Sottotono"
"Guè","Fabri Fibra"
"Guè","Irama"
"Guè","Noyz Narcos"
"Guè","Rasty Kilo"
"Guè","2nd Roof"
"Guè","Tony Effe"
"Guè","Marracash"
"Guè","Rocco Hunt"
"Guè","VillaBanks"
"Guè","Tony Effe"
"Guè","Sfera Ebbasta"
"Guè","Salmo"
"Guè","Sottotono"
"Guè","Tony Effe"
"Guè","Fred De Palma"
"Guè","Don Joe"
"Guè","Fred De Palma"
"Guè","Speranza"
"Guè","The Kolors"
"Guè","Mecna"
"Guè","MACE"
"Guè","Shiva"
"Guè","Madame"
"Guè","Tony Effe"
"Guè","Sottotono"
"Guè","Giaime"
"Guè","Sottotono"
"Guè","TY1"
"Guè","Rosa Chemical"
"Guè","Random"
"Guè","DrefGold"
"Guè","Sfera Ebbasta"
"Guè","MACE"
"Guè","Carl Brave"
"Guè","Izi"
"Guè","Samurai Jay"
"Guè","Mecna"
"Guè","Speranza"
"Guè","BLOODY VINYL"
"Guè","Niko Pandetta"
"Guè","Geolier"
"Guè","Lazza"
"Guè","Geolier"
"Guè","DrefGold"
"Guè","Elodie"
"Guè","Marracash"
"Guè","Elettra Lamborghini"
"Guè","Elettra Lamborghini"
"Guè","FSK SATELLITE"
"Guè","Marracash"
"Guè","Gigi D'Alessio"
"Guè","Geolier"
"Guè","Lazza"
"Guè","The Kolors"
"Guè","Gemitaiz"
"Guè","Night Skinny"
"Guè","Luchè"
"Guè","Emis Killa"
"Guè","Side Baby"
"Guè","Luchè"
"Guè","Elettra Lamborghini"
"Guè","Dark Polo Gang"
"Guè","Gigi D'Alessio"
"Guè","Side Baby"
"Guè","M¥SS KETA"
"Guè","M¥SS KETA"
"Guè","Lazza"
"Guè","Mahmood"
"Guè","Young Rame"
"Guè","Luchè"
"Guè","Sfera Ebbasta"
"Guè","Sfera Ebbasta"
"Guè","Carl Brave"
"Guè","Vegas Jones"
"Guè","Nashley"
"Guè","Emis Killa"
"Guè","Luchè"
"Guè","Vale Lambo"
"Guè","Elodie"
"Guè","J-AX"
"Guè","Gemitaiz"
"Guè","Gemitaiz"
"Guè","Vegas Jones"
"Guè","Vale Lambo"
"Guè","Night Skinny"
"Guè","Franco Ricciardi"
"Guè","Inoki"
"Guè","Ernia"
"Guè","Dark Polo Gang"
"Guè","Maruego"
"Guè","Laïoung"
"Guè","Laïoung"
"Guè","Ntò"
"Guè","Luchè"
"Guè","DJ Fede"
"Guè","J-AX"
"Guè","Rocco Hunt"
"Guè","Clementino"
"Guè","Gemitaiz"
"Guè","Marracash"
"Guè","Marracash"
"Guè","Rocco Hunt"
"Guè","Fabri Fibra"
"Guè","Emis Killa"
"Guè","Tormento"
"Guè","Clementino"
"Guè","Fabri Fibra"
"Guè","Marracash"
"Guè","Rocco Hunt"
"Guè","DJ Fede"
"Guè","Maruego"
"Guè","Fred De Palma"
"Guè","Gemitaiz"
"Guè","Ntò"
"Guè","Franco Ricciardi"
"Guè","Franco Ricciardi"
"Guè","Clementino"
"Guè","Vincenzo Da Via Anfossi"
"Guè","Fedez"
"Guè","DJ Fede"
"Guè","Fedez"
"Guè","DJ Fede"
"Guè","DJ Fede"
"Guè","Franco Ricciardi"
"Guè","Franco Ricciardi"
"Guè","Fedez"
"Guè","Jake La Furia"
"Guè","Fritz Da Cat"
"Guè","Emis Killa"
"Guè","Ensi"
"Guè","Two Fingerz"
"Guè","J-AX"
"Guè","DJ Fede"
"Guè","Bassi Maestro"
"Guè","Emis Killa"
"Guè","Don Joe"
"Guè","Entics"
"Guè","Marracash"
"Guè","Don Joe"
"Guè","Shablo"
"Guè","Jack The Smoker"
"Guè","J-AX"
"Guè","Babaman"
"Guè","Marracash"
"Guè","Marracash"
"Guè","Marracash"
"Guè","Marracash"
"Guè","Marracash"
"Guè","Noyz Narcos"
"Guè","Tormento"
"Guè","Don Joe"
"Guè","Mondo Marcio"
"thasup","Sick Luke"
"thasup","Rondodasosa"
"thasup","Night Skinny"
"thasup","Night Skinny"
"thasup","Takagi & Ketra"
"thasup","PSICOLOGI"
"thasup","Mara Sattei"
"thasup","Sick Luke"
"thasup","Gazzelle"
"thasup","Gazzelle"
"thasup","Nitro"
"thasup","Gazzelle"
"thasup","Gazzelle"
"thasup","Carl Brave"
"thasup","Ghali"
"thasup","BLOODY VINYL"
"thasup","Lazza"
"thasup","MILES"
"thasup","Marracash"
"thasup","Nitro"
"thasup","Nitro"
"thasup","Shiva"
"thasup","Marracash"
"thasup","Gemitaiz"
"thasup","MACHETE"
"thasup","MACHETE"
"thasup","Dani Faiv"
"thasup","Dani Faiv"
"thasup","Warez"
"thasup","Dani Faiv"
"Rkomi","Rosa Chemical"
"Rkomi","Guè"
"Rkomi","TY1"
"Rkomi","Irama"
"Rkomi","Ernia"
"Rkomi","Elisa"
"Rkomi","Night Skinny"
"Rkomi","thasup"
"Rkomi","Night Skinny"
"Rkomi","Irama"
"Rkomi","Elisa"
"Rkomi","Sina"
"Rkomi","Bresh"
"Rkomi","Irama"
"Rkomi","Negrita"
"Rkomi","MACE"
"Rkomi","Madame"
"Rkomi","Annalisa"
"Rkomi","Ernia"
"Rkomi","TY1"
"Rkomi","Rosa Chemical"
"Rkomi","Annalisa"
"Rkomi","Emis Killa"
"Rkomi","Venerus"
"Rkomi","MACE"
"Rkomi","Ernia"
"Rkomi","CoCo"
"Rkomi","Samurai Jay"
"Rkomi","Vaz Tè"
"Rkomi","Bresh"
"Rkomi","Ernia"
"Rkomi","Tedua"
"Rkomi","Tedua"
"Rkomi","Rosa Chemical"
"Rkomi","Bresh"
"Rkomi","Elettra Lamborghini"
"Rkomi","Elisa"
"Rkomi","Bresh"
"Rkomi","Night Skinny"
"Rkomi","Marracash"
"Rkomi","Noyz Narcos"
"Rkomi","Night Skinny"
"Rkomi","Ernia"
"Rkomi","Ernia"
"Rkomi","Dargen D'Amico"
"Rkomi","Charlie Charles"
"Rkomi","Tedua"
"Rkomi","Night Skinny"
"Ultimo","Antonello Venditti"
"Ultimo","Mostro"
"Ultimo","Fabrizio Moro"
"Takagi & Ketra","Geolier"
"Takagi & Ketra","Lazza"
"Takagi & Ketra","Lazza"
"Takagi & Ketra","Francesca Michielin"
"Fedez","Loredana Bertè"
"Fedez","Loredana Bertè"
"Fedez","Francesca Michielin"
"Fedez","Enzo Dong"
"Fedez","J-AX"
"Fedez","Caneda"
"Fedez","J-AX"
"Fedez","J-AX"
"Fedez","Two Fingerz"
"Fedez","Two Fingerz"
"Fedez","Guè"
"Fedez","Dargen D'Amico"
"Fedez","883"
"Fedez","Marracash"
"Fedez","Don Joe"
"Emis Killa","Sick Luke"
"Emis Killa","Inoki"
"Emis Killa","Deda"
"Emis Killa","Federica Abbate"
"Emis Killa","Cancun"
"Emis Killa","Jake La Furia"
"Emis Killa","Dani Faiv"
"Emis Killa","Fred De Palma"
"Emis Killa","Sottotono"
"Emis Killa","Axos"
"Emis Killa","Sick Luke"
"Emis Killa","2nd Roof"
"Emis Killa","Briga"
"Emis Killa","Silent Bob"
"Emis Killa","Rocco Hunt"
"Emis Killa","Il Tre"
"Emis Killa","Sottotono"
"Emis Killa","Don Joe"
"Emis Killa","Sottotono"
"Emis Killa","Not Good"
"Emis Killa","Nerone"
"Emis Killa","Il Tre"
"Emis Killa","Guè"
"Emis Killa","Ensi"
"Emis Killa","Il Tre"
"Emis Killa","Random"
"Emis Killa","Gemitaiz"
"Emis Killa","Geolier"
"Emis Killa","Young Rame"
"Emis Killa","Lazza"
"Emis Killa","Geolier"
"Emis Killa","Random"
"Emis Killa","Philip"
"Emis Killa","Giaime"
"Emis Killa","Giaime"
"Emis Killa","Gigi D'Alessio"
"Emis Killa","Geolier"
"Emis Killa","Lazza"
"Emis Killa","Fred De Palma"
"Emis Killa","Jamil"
"Emis Killa","En?gma"
"Emis Killa","En?gma"
"Emis Killa","MadMan"
"Emis Killa","Fedez"
"Emis Killa","MadMan"
